Categoria,Especificação,Porcentagens,Incrementos/Decrementos,Mês,Ano
OS Version,MacOS 10.15.7 64 bit,0.50%,-0.03%,Maio,2021
OS Version,MacOS 10.14.6 64 bit,0.28%,-0.01%,Maio,2021
OS Version,MacOS 10.13.6 64 bit,0.26%,0.00%,Maio,2021
OS Version,MacOS 10.12.6 64 bit,0.08%,0.00%,Maio,2021
OS Version,MacOS 10.15.6 64 bit,0.07%,-0.01%,Maio,2021
OS Version,MacOS 10.11.6 64 bit,0.05%,-0.01%,Maio,2021
OS Version,Linux,0.86%,+0.01%,Maio,2021
OS Version,Ubuntu 20.04.2 LTS 64 bit,0.19%,0.00%,Maio,2021
OS Version,Arch Linux 64 bit,0.10%,0.00%,Maio,2021
OS Version,Manjaro Linux 64 bit,0.10%,0.00%,Maio,2021
OS Version,Linux Mint 20.1 64 bit,0.05%,0.00%,Maio,2021
System RAM,Less than 2 GB,0.05%,0.00%,Maio,2021
System RAM,2 GB,0.25%,0.00%,Maio,2021
System RAM,3 GB,1.15%,+0.02%,Maio,2021
System RAM,4 GB,4.13%,-0.04%,Maio,2021
System RAM,5 GB,0.21%,0.00%,Maio,2021
System RAM,6 GB,2.32%,+0.06%,Maio,2021
System RAM,7 GB,2.40%,+0.08%,Maio,2021
System RAM,8 GB,26.26%,-0.27%,Maio,2021
System RAM,9 GB,0.02%,0.00%,Maio,2021
System RAM,10 GB,0.34%,+0.01%,Maio,2021
System RAM,11 GB,0.19%,+0.01%,Maio,2021
System RAM,12 GB,2.51%,-0.01%,Maio,2021
System RAM,13 GB,0.03%,0.00%,Maio,2021
System RAM,14 GB,0.76%,+0.06%,Maio,2021
System RAM,15 GB,1.71%,0.00%,Maio,2021
System RAM,16 GB,45.11%,-0.41%,Maio,2021
System RAM,More than 16 GB,12.52%,+0.49%,Maio,2021
Physical CPUs,1 cpu,0.21%,0.00%,Maio,2021
Physical CPUs,2 cpus,13.84%,+0.06%,Maio,2021
Physical CPUs,3 cpus,0.72%,-0.01%,Maio,2021
Physical CPUs,4 cpus,40.38%,-0.39%,Maio,2021
Physical CPUs,5 cpus,0.01%,0.00%,Maio,2021
Physical CPUs,6 cpus,29.64%,-0.14%,Maio,2021
Physical CPUs,7 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,8 cpus,13.25%,+0.38%,Maio,2021
Physical CPUs,9 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,10 cpus,0.64%,+0.05%,Maio,2021
Physical CPUs,12 cpus,0.99%,+0.03%,Maio,2021
Physical CPUs,14 cpus,0.01%,0.00%,Maio,2021
Physical CPUs,16 cpus,0.25%,+0.01%,Maio,2021
Physical CPUs,17 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,18 cpus,0.02%,0.00%,Maio,2021
Physical CPUs,20 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,22 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,24 cpus,0.01%,0.00%,Maio,2021
Physical CPUs,26 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,28 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,32 cpus,0.01%,0.00%,Maio,2021
Physical CPUs,40 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,52 cpus,0.00%,0.00%,Maio,2021
Physical CPUs,64 cpus,0.00%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1060,8.65%,-0.32%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1050 Ti,6.49%,-0.13%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1650,5.45%,+0.09%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2060,4.83%,-0.10%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1050,3.94%,-0.05%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1070,3.18%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1660 Ti,3.12%,-0.06%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,2.49%,+0.02%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,2.36%,-0.01%,Maio,2021
Video Card Description,AMD Radeon RX 580,1.97%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1080,1.92%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1660,1.73%,-0.08%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2070,1.69%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 970,1.50%,-0.02%,Maio,2021
Video Card Description,AMD Radeon RX 570,1.48%,-0.02%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3070,1.42%,+0.09%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,1.39%,-0.03%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1080 Ti,1.20%,-0.04%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1650 Ti,1.18%,+0.07%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 960,1.17%,-0.04%,Maio,2021
Video Card Description,AMD Radeon Vega 8 Graphics,1.15%,+0.07%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,1.02%,+0.04%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 750 Ti,1.01%,-0.04%,Maio,2021
Video Card Description,AMD Radeon RX 5700 XT,0.96%,-0.01%,Maio,2021
Video Card Description,Intel UHD Graphics 620,0.91%,+0.02%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.88%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.87%,-0.03%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3080,0.86%,+0.04%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2080,0.81%,-0.02%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.76%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GT 1030,0.68%,+0.02%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 960M,0.67%,-0.02%,Maio,2021
Video Card Description,Intel(R) UHD Graphics,0.65%,+0.07%,Maio,2021
Video Card Description,Intel HD Graphics 4000,0.61%,+0.02%,Maio,2021
Video Card Description,NVIDIA GeForce 940M,0.60%,-0.02%,Maio,2021
Video Card Description,Intel HD Graphics 620,0.59%,+0.01%,Maio,2021
Video Card Description,Intel UHD Graphics 630,0.54%,-0.04%,Maio,2021
Video Card Description,AMD Radeon HD 8800 Series,0.54%,+0.06%,Maio,2021
Video Card Description,AMD Radeon(TM) Graphics,0.50%,+0.02%,Maio,2021
Video Card Description,AMD Radeon RX 550,0.48%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GT 730,0.47%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce MX150,0.46%,-0.01%,Maio,2021
Video Card Description,Intel HD Graphics 520,0.45%,+0.01%,Maio,2021
Video Card Description,AMD Radeon RX Vega 11 Graphics,0.43%,+0.04%,Maio,2021
Video Card Description,AMD Radeon RX 480,0.42%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce MX250,0.41%,-0.01%,Maio,2021
Video Card Description,Intel Haswell,0.41%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 950M,0.41%,-0.03%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.39%,+0.01%,Maio,2021
Video Card Description,AMD Radeon Vega 3 Graphics,0.38%,+0.05%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 950,0.37%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GT 710,0.36%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3090,0.36%,0.00%,Maio,2021
Video Card Description,Intel HD Graphics 6000,0.36%,+0.02%,Maio,2021
Video Card Description,AMD Radeon RX 560,0.36%,-0.01%,Maio,2021
Video Card Description,AMD Radeon RX 5500 XT,0.36%,+0.02%,Maio,2021
Video Card Description,Intel HD Graphics 4600,0.35%,0.00%,Maio,2021
Video Card Description,AMD Radeon RX 5600 XT,0.34%,+0.01%,Maio,2021
Video Card Description,Intel HD Graphics 3000,0.33%,0.00%,Maio,2021
Video Card Description,Intel Iris Plus Graphics 640,0.32%,0.00%,Maio,2021
Video Card Description,Intel HD Graphics 5500,0.32%,+0.01%,Maio,2021
Video Card Description,AMD Radeon RX 590 Series,0.32%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 980,0.31%,+0.01%,Maio,2021
Video Card Description,AMD Radeon R7 Graphics,0.31%,+0.01%,Maio,2021
Video Card Description,AMD Radeon R5 Graphics,0.31%,+0.02%,Maio,2021
Video Card Description,Intel Ivy Bridge,0.30%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GT 720M,0.30%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.30%,-0.01%,Maio,2021
Video Card Description,AMD Radeon RX 470,0.30%,-0.02%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 750,0.30%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 760,0.30%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce MX110,0.28%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 980 Ti,0.27%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 660,0.27%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3060,0.26%,+0.10%,Maio,2021
Video Card Description,Intel(R) Iris(R) Plus Graphics,0.26%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 650,0.26%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce MX130,0.25%,0.00%,Maio,2021
Video Card Description,Intel HD Graphics 630,0.24%,0.00%,Maio,2021
Video Card Description,AMD Radeon RX 460,0.23%,-0.01%,Maio,2021
Video Card Description,AMD Radeon RX Vega,0.22%,-0.01%,Maio,2021
Video Card Description,AMD Radeon RX 5700,0.21%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce 920M,0.21%,-0.01%,Maio,2021
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.20%,+0.20%,Maio,2021
Video Card Description,NVIDIA GeForce 840M,0.19%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce MX350,0.19%,0.00%,Maio,2021
Video Card Description,AMD Radeon RX 580 2048SP,0.19%,-0.06%,Maio,2021
Video Card Description,Intel HD Graphics 530,0.19%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce 920MX,0.18%,0.00%,Maio,2021
Video Card Description,,0.18%,0.00%,Maio,2021
Video Card Description,AMD Radeon HD 7900 Series,0.17%,0.00%,Maio,2021
Video Card Description,Intel Sandy Bridge,0.17%,+0.01%,Maio,2021
Video Card Description,AMD Radeon HD 7700 Series,0.17%,+0.01%,Maio,2021
Video Card Description,AMD Radeon R5 M330,0.17%,+0.01%,Maio,2021
Video Card Description,AMD Radeon R9 380 Series,0.16%,+0.16%,Maio,2021
Video Card Description,NVIDIA GeForce GT 630,0.16%,-0.01%,Maio,2021
Video Card Description,AMD Radeon Pro 460,0.16%,0.00%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 970M,0.16%,-0.01%,Maio,2021
Video Card Description,Intel Valleyview Baytrail,0.16%,+0.01%,Maio,2021
Video Card Description,NVIDIA GeForce GTX 770,0.16%,0.00%,Maio,2021
Video Card Description,Intel Cherryview Cherrytrail,0.15%,+0.15%,Maio,2021
Video Card Description,Other,10.55%,-0.26%,Maio,2021
VRAM,512 MB,0.93%,+0.05%,Maio,2021
VRAM,1024 MB,9.53%,0.00%,Maio,2021
VRAM,2047 MB,10.67%,-0.05%,Maio,2021
VRAM,3071 MB,4.17%,-0.22%,Maio,2021
VRAM,4095 MB,18.24%,+0.15%,Maio,2021
VRAM,6143 MB,23.43%,-0.25%,Maio,2021
VRAM,8191 MB,24.41%,+0.14%,Maio,2021
VRAM,10239 MB,1.54%,+0.09%,Maio,2021
VRAM,11263 MB,3.43%,-0.08%,Maio,2021
VRAM,12287 MB,0.55%,+0.55%,Maio,2021
VRAM,24575 MB,0.66%,+0.01%,Maio,2021
VRAM,Other,2.45%,-0.38%,Maio,2021
Primary Display Resolution,1024 x 768,0.26%,0.00%,Maio,2021
Primary Display Resolution,1280 x 1024,0.84%,-0.03%,Maio,2021
Primary Display Resolution,1280 x 720,0.31%,0.00%,Maio,2021
Primary Display Resolution,1280 x 800,0.38%,0.00%,Maio,2021
Primary Display Resolution,1360 x 768,1.33%,+0.04%,Maio,2021
Primary Display Resolution,1366 x 768,7.60%,+0.13%,Maio,2021
Primary Display Resolution,1440 x 900,2.68%,+0.05%,Maio,2021
Primary Display Resolution,1600 x 900,1.99%,-0.01%,Maio,2021
Primary Display Resolution,1680 x 1050,1.49%,-0.05%,Maio,2021
Primary Display Resolution,1920 x 1200,0.70%,0.00%,Maio,2021
Primary Display Resolution,1920 x 1080,67.24%,-0.36%,Maio,2021
Primary Display Resolution,2560 x 1440,8.32%,+0.09%,Maio,2021
Primary Display Resolution,2560 x 1080,1.10%,+0.02%,Maio,2021
Primary Display Resolution,3440 x 1440,1.22%,+0.02%,Maio,2021
Primary Display Resolution,3840 x 2160,2.44%,+0.03%,Maio,2021
Primary Display Resolution,Other,2.11%,+0.07%,Maio,2021
OS Version,Windows,96.57%,+0.41%,Junho,2021
OS Version,Windows 10 64 bit,90.36%,-2.51%,Junho,2021
OS Version,Windows 7 64 bit,4.88%,+2.91%,Junho,2021
OS Version,Windows 8.1 64 bit,0.92%,-0.06%,Junho,2021
OS Version,Windows 7,0.21%,+0.05%,Junho,2021
OS Version,Windows 10,0.10%,+0.01%,Junho,2021
OS Version,Windows 8 64 bit,0.07%,0.00%,Junho,2021
OS Version,OSX,2.54%,-0.44%,Junho,2021
OS Version,MacOS 10.16.0 64 bit,1.44%,-0.12%,Junho,2021
OS Version,MacOS 10.15.7 64 bit,0.39%,-0.11%,Junho,2021
OS Version,MacOS 10.14.6 64 bit,0.22%,-0.06%,Junho,2021
OS Version,MacOS 10.13.6 64 bit,0.20%,-0.06%,Junho,2021
OS Version,MacOS 10.12.6 64 bit,0.06%,-0.02%,Junho,2021
OS Version,Linux,0.89%,+0.03%,Junho,2021
OS Version,Ubuntu 20.04.2 LTS 64 bit,0.18%,-0.01%,Junho,2021
OS Version,Manjaro Linux 64 bit,0.10%,0.00%,Junho,2021
OS Version,Arch Linux 64 bit,0.10%,0.00%,Junho,2021
OS Version,Linux Mint 20.1 64 bit,0.06%,+0.01%,Junho,2021
System RAM,Less than 2 GB,0.07%,+0.02%,Junho,2021
System RAM,2 GB,0.31%,+0.06%,Junho,2021
System RAM,3 GB,1.28%,+0.13%,Junho,2021
System RAM,4 GB,4.35%,+0.22%,Junho,2021
System RAM,5 GB,0.22%,+0.01%,Junho,2021
System RAM,6 GB,2.24%,-0.08%,Junho,2021
System RAM,7 GB,2.46%,+0.06%,Junho,2021
System RAM,8 GB,24.87%,-1.39%,Junho,2021
System RAM,9 GB,0.02%,0.00%,Junho,2021
System RAM,10 GB,0.33%,-0.01%,Junho,2021
System RAM,11 GB,0.17%,-0.02%,Junho,2021
System RAM,12 GB,2.39%,-0.12%,Junho,2021
System RAM,13 GB,0.03%,0.00%,Junho,2021
System RAM,14 GB,0.80%,+0.04%,Junho,2021
System RAM,15 GB,1.94%,+0.23%,Junho,2021
System RAM,16 GB,47.08%,+1.97%,Junho,2021
System RAM,More than 16 GB,11.41%,-1.11%,Junho,2021
Physical CPUs,1 cpu,0.22%,+0.01%,Junho,2021
Physical CPUs,2 cpus,13.53%,-0.31%,Junho,2021
Physical CPUs,3 cpus,0.63%,-0.09%,Junho,2021
Physical CPUs,4 cpus,38.79%,-1.59%,Junho,2021
Physical CPUs,5 cpus,0.01%,0.00%,Junho,2021
Physical CPUs,6 cpus,31.59%,+1.95%,Junho,2021
Physical CPUs,7 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,8 cpus,13.39%,+0.14%,Junho,2021
Physical CPUs,9 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,10 cpus,0.61%,-0.03%,Junho,2021
Physical CPUs,11 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,12 cpus,0.92%,-0.07%,Junho,2021
Physical CPUs,14 cpus,0.01%,0.00%,Junho,2021
Physical CPUs,15 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,16 cpus,0.24%,-0.01%,Junho,2021
Physical CPUs,18 cpus,0.02%,0.00%,Junho,2021
Physical CPUs,20 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,22 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,24 cpus,0.01%,0.00%,Junho,2021
Physical CPUs,28 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,30 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,32 cpus,0.01%,0.00%,Junho,2021
Physical CPUs,36 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,48 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,56 cpus,0.00%,0.00%,Junho,2021
Physical CPUs,64 cpus,0.00%,0.00%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1060,9.59%,+0.94%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1050 Ti,6.27%,-0.22%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2060,5.81%,+0.98%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1650,5.44%,-0.01%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1050,3.62%,-0.32%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1660 Ti,2.97%,-0.15%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1070,2.77%,-0.41%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,2.43%,-0.06%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,2.27%,-0.09%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1660,2.04%,+0.31%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2070,1.89%,+0.20%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1080,1.77%,-0.15%,Junho,2021
Video Card Description,AMD Radeon RX 580,1.70%,-0.27%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3070,1.47%,+0.05%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,1.39%,0.00%,Junho,2021
Video Card Description,AMD Radeon RX 570,1.31%,-0.17%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 970,1.28%,-0.22%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1650 Ti,1.28%,+0.10%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 960,1.24%,+0.07%,Junho,2021
Video Card Description,AMD Radeon Vega 8 Graphics,1.10%,-0.05%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 750 Ti,1.04%,+0.03%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1080 Ti,1.03%,-0.17%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.95%,-0.07%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.88%,0.00%,Junho,2021
Video Card Description,Intel UHD Graphics 620,0.87%,-0.04%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2080,0.86%,+0.05%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.84%,-0.03%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3080,0.81%,-0.05%,Junho,2021
Video Card Description,AMD Radeon RX 5700 XT,0.80%,-0.16%,Junho,2021
Video Card Description,Intel(R) UHD Graphics,0.74%,+0.09%,Junho,2021
Video Card Description,NVIDIA GeForce GT 1030,0.71%,+0.03%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.65%,-0.11%,Junho,2021
Video Card Description,AMD Radeon(TM) Graphics,0.62%,+0.12%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 960M,0.59%,-0.08%,Junho,2021
Video Card Description,AMD Radeon HD 8800 Series,0.58%,+0.04%,Junho,2021
Video Card Description,Intel HD Graphics 4000,0.58%,-0.03%,Junho,2021
Video Card Description,Intel HD Graphics 620,0.57%,-0.02%,Junho,2021
Video Card Description,NVIDIA GeForce 940M,0.55%,-0.05%,Junho,2021
Video Card Description,Intel UHD Graphics 630,0.52%,-0.02%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3060,0.52%,+0.26%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.51%,+0.31%,Junho,2021
Video Card Description,NVIDIA GeForce GT 730,0.49%,+0.02%,Junho,2021
Video Card Description,AMD Radeon RX 550,0.47%,-0.01%,Junho,2021
Video Card Description,Intel HD Graphics 520,0.44%,-0.01%,Junho,2021
Video Card Description,NVIDIA GeForce MX250,0.44%,+0.03%,Junho,2021
Video Card Description,NVIDIA GeForce MX150,0.44%,-0.02%,Junho,2021
Video Card Description,Intel Haswell,0.43%,+0.02%,Junho,2021
Video Card Description,AMD Radeon RX Vega 11 Graphics,0.42%,-0.01%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 950,0.40%,+0.03%,Junho,2021
Video Card Description,NVIDIA GeForce GT 710,0.39%,+0.03%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 950M,0.38%,-0.03%,Junho,2021
Video Card Description,AMD Radeon Vega 3 Graphics,0.37%,-0.01%,Junho,2021
Video Card Description,AMD Radeon RX 480,0.37%,-0.05%,Junho,2021
Video Card Description,Intel HD Graphics 4600,0.35%,0.00%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.35%,-0.04%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3090,0.34%,-0.02%,Junho,2021
Video Card Description,Intel HD Graphics 3000,0.34%,+0.01%,Junho,2021
Video Card Description,AMD Radeon RX 560,0.33%,-0.03%,Junho,2021
Video Card Description,Intel Ivy Bridge,0.33%,+0.03%,Junho,2021
Video Card Description,Intel HD Graphics 5500,0.31%,-0.01%,Junho,2021
Video Card Description,AMD Radeon RX 5500 XT,0.31%,-0.05%,Junho,2021
Video Card Description,NVIDIA GeForce GT 720M,0.30%,0.00%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 750,0.29%,-0.01%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.29%,-0.01%,Junho,2021
Video Card Description,Intel HD Graphics 6000,0.29%,-0.07%,Junho,2021
Video Card Description,AMD Radeon RX 5600 XT,0.29%,-0.05%,Junho,2021
Video Card Description,AMD Radeon R7 Graphics,0.29%,-0.02%,Junho,2021
Video Card Description,AMD Radeon R5 Graphics,0.28%,-0.03%,Junho,2021
Video Card Description,AMD Radeon RX 590 Series,0.27%,-0.05%,Junho,2021
Video Card Description,NVIDIA GeForce MX110,0.27%,-0.01%,Junho,2021
Video Card Description,Intel Iris Plus Graphics 640,0.27%,-0.05%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 760,0.26%,-0.04%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 650,0.26%,0.00%,Junho,2021
Video Card Description,AMD Radeon RX 470,0.26%,-0.04%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 980,0.26%,-0.05%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 660,0.24%,-0.03%,Junho,2021
Video Card Description,NVIDIA GeForce MX130,0.24%,-0.01%,Junho,2021
Video Card Description,Intel HD Graphics 630,0.24%,0.00%,Junho,2021
Video Card Description,NVIDIA GeForce GTX 980 Ti,0.23%,-0.04%,Junho,2021
Video Card Description,Intel(R) Iris(R) Plus Graphics,0.23%,-0.03%,Junho,2021
Video Card Description,Intel(R) Iris(R) Xe Graphics,0.21%,+0.21%,Junho,2021
Video Card Description,AMD Radeon RX 580 2048SP,0.21%,+0.02%,Junho,2021
Video Card Description,NVIDIA GeForce MX350,0.21%,+0.02%,Junho,2021
Video Card Description,AMD Radeon RX 460,0.21%,-0.02%,Junho,2021
Video Card Description,NVIDIA GeForce 920M,0.20%,-0.01%,Junho,2021
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.19%,+0.19%,Junho,2021
Video Card Description,Intel HD Graphics 530,0.19%,0.00%,Junho,2021
Video Card Description,AMD Radeon RX Vega,0.19%,-0.03%,Junho,2021
Video Card Description,Intel Sandy Bridge,0.18%,+0.01%,Junho,2021
Video Card Description,,0.18%,0.00%,Junho,2021
Video Card Description,Intel Valleyview Baytrail,0.18%,+0.02%,Junho,2021
Video Card Description,AMD Radeon RX 5700,0.18%,-0.03%,Junho,2021
Video Card Description,NVIDIA GeForce 840M,0.17%,-0.02%,Junho,2021
Video Card Description,NVIDIA GeForce GT 630,0.17%,+0.01%,Junho,2021
Video Card Description,Intel Cherryview Cherrytrail,0.17%,+0.02%,Junho,2021
Video Card Description,NVIDIA GeForce 920MX,0.16%,-0.02%,Junho,2021
Video Card Description,Intel(R) UHD Graphics 630,0.16%,+0.16%,Junho,2021
Video Card Description,AMD Radeon HD 7700 Series,0.15%,-0.02%,Junho,2021
Video Card Description,AMD Radeon R5 M330,0.15%,-0.02%,Junho,2021
Video Card Description,NVIDIA GeForce MX230,0.15%,+0.15%,Junho,2021
Video Card Description,Other,10.77%,+0.22%,Junho,2021
VRAM,512 MB,0.94%,+0.01%,Junho,2021
VRAM,1024 MB,9.26%,-0.27%,Junho,2021
VRAM,2047 MB,10.35%,-0.32%,Junho,2021
VRAM,3071 MB,5.40%,+1.23%,Junho,2021
VRAM,4095 MB,16.96%,-1.28%,Junho,2021
VRAM,5119 MB,1.12%,+1.12%,Junho,2021
VRAM,6143 MB,24.43%,+1.00%,Junho,2021
VRAM,8191 MB,23.32%,-1.09%,Junho,2021
VRAM,10239 MB,1.40%,-0.14%,Junho,2021
VRAM,11263 MB,2.84%,-0.59%,Junho,2021
VRAM,12287 MB,1.05%,+0.50%,Junho,2021
VRAM,24575 MB,0.59%,-0.07%,Junho,2021
VRAM,Other,2.33%,-0.12%,Junho,2021
Primary Display Resolution,1024 x 768,0.28%,+0.02%,Junho,2021
Primary Display Resolution,1280 x 800,0.34%,-0.04%,Junho,2021
Primary Display Resolution,1280 x 1024,0.83%,-0.01%,Junho,2021
Primary Display Resolution,1280 x 720,0.29%,-0.02%,Junho,2021
Primary Display Resolution,1360 x 768,1.25%,-0.08%,Junho,2021
Primary Display Resolution,1366 x 768,7.63%,+0.03%,Junho,2021
Primary Display Resolution,1440 x 900,2.50%,-0.18%,Junho,2021
Primary Display Resolution,1600 x 900,1.93%,-0.06%,Junho,2021
